q,"confidence_(0.5, 0.55]","confidence_(0.55, 0.6]","confidence_(0.6, 0.65]","confidence_(0.65, 0.7]","confidence_(0.7, 0.75]","confidence_(0.75, 0.8]","confidence_(0.8, 0.85]","confidence_(0.85, 0.9]","confidence_(0.9, 0.95]","confidence_(0.95, 1.0]","sc_(0.0, 0.05]","sc_(0.05, 0.1]","sc_(0.1, 0.15]","sc_(0.15, 0.2]","sc_(0.2, 0.25]","sc_(0.25, 0.3]","sc_(0.3, 0.35]","sc_(0.35, 0.4]","sc_(0.4, 0.45]","sc_(0.45, 0.5]","sc_(0.5, 0.55]","sc_(0.55, 0.6]","sc_(0.6, 0.65]","sc_(0.65, 0.7]","sc_(0.7, 0.75]","sc_(0.75, 0.8]","sc_(0.8, 0.85]","sc_(0.85, 0.9]","sc_(0.9, 0.95]","sc_(0.95, 1.0]",number_of_participants,own_percentage,mean_sc,std_sc,min_sc,p25_sc,p50_sc,p75_sc,max_sc,mean_conf,std_conf,min_conf,p25_conf,p50_conf,p75_conf,max_conf,skew_own,skew_sc,skew_conf,skew_row_average,skew_row_skew,minority_percentage,real_expert_number,P_expert_number_rT,P_expert_number_rF,MEAN_P_expert_rT,MEAN_P_expert_rF,prelec_prediction,majority_prediction,x0_dermatology,x0_state,x0_trivia_Beijing,x0_trivia_Berlin,x0_trivia_Boer,x0_trivia_Borneo,x0_trivia_Georgia,x0_trivia_Greek,x0_trivia_Memphis,x0_trivia_Ocean,x0_trivia_Rosetta,x0_trivia_Tin,x0_trivia_africa,x0_trivia_alex,x0_trivia_alpha,x0_trivia_anagram,x0_trivia_andes,x0_trivia_aorta,x0_trivia_atlantic,x0_trivia_baikal,x0_trivia_bigben,x0_trivia_billy,x0_trivia_birm,x0_trivia_brass,x0_trivia_china,x0_trivia_churchil,x0_trivia_constant,x0_trivia_cow,x0_trivia_custer,x0_trivia_cyprus,x0_trivia_death,x0_trivia_dot,x0_trivia_ecuador,x0_trivia_eggs,x0_trivia_einstein,x0_trivia_euro,x0_trivia_faroe,x0_trivia_femur,x0_trivia_fluffy,x0_trivia_french,x0_trivia_hydrogen,x0_trivia_iberian,x0_trivia_indiana,x0_trivia_insects,x0_trivia_iron,x0_trivia_japan,x0_trivia_jhb,x0_trivia_joan,x0_trivia_jupiter,x0_trivia_khan,x0_trivia_kili,x0_trivia_kyrgyz,x0_trivia_landl,x0_trivia_leg,x0_trivia_leptons,x0_trivia_letters,x0_trivia_lincoln,x0_trivia_living,x0_trivia_louis,x0_trivia_macbeth,x0_trivia_moldova,x0_trivia_mozam,x0_trivia_muon,x0_trivia_nero,x0_trivia_newz,x0_trivia_nigeria,x0_trivia_nile,x0_trivia_nitrogen,x0_trivia_norway,x0_trivia_red,x0_trivia_riverSA,x0_trivia_rocket,x0_trivia_rome,x0_trivia_russian,x0_trivia_sahara,x0_trivia_station,x0_trivia_uranus,x0_trivia_vjday,x0_trivia_widow,x0_trivia_wu,x0_trivia_year,x0_trivia_zip,actual
19 - Benign eclipse_nevus_7_080322.jpg,-0.3509404590562663,-0.3899072833132435,-0.2606936229533505,0.503964028374364,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,-0.6390157653355162,-0.27173375006901496,-0.7300459982320461,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.5441668518075973,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,1.7684322492336,-0.805529658027602,-1.4590352209331867,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-1.5765576688594454,-0.026290925680895284,-1.4178007419256382,1.4688216092673352,0.09757717249961058,0.3123290689083978,-0.6033570609835296,-0.982662674325003,-0.022140826092106273,-0.3368042656238113,0.4095731609067282,0.2255347311433798,-0.11504945668351692,-0.3951680197005514,0.3716421902263667,1.3978350417859122,1.054494255436464,0.5271662636232922,0.751166509331184,-2.8109636617539078,-0.7217831217162508,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19 - Malignant ListaImagens\basal_cell_carcinoma133.jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,0.0048366984023263705,-0.31698338899620826,0.9984870144367084,-0.2794045713622833,1.7918259703097494,-0.27173375006901496,0.07595205301427013,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,0.02912290728660418,-0.46637520303344826,-0.014232178294645277,-0.6846257705757104,0.20135563509947574,-0.6998146363418264,0.6750033254941608,-0.805529658027602,1.481327011417094,-0.5627887162486921,1.8301524580388069,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,1.0173903821720294,0.523389380539796,-0.4603239047603299,0.9290026769149721,0.29347780562501896,0.3123290689083953,0.243035609734849,-0.982662674325013,0.6963759737965566,-0.1832427885027557,-0.6023134719216585,0.9124425417323518,0.9233625449012309,0.2335083752775971,0.3716421902263667,-0.9056559794815281,0.16435631565895292,-0.8316507760884189,-1.1786553997422358,0.46641284455629384,-0.7660845895048555,0.5878978358971142,0.038152708298114874,-0.6542501539757344,0.505714334906594,0.05613649750196579,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2 - benign trichoblastoma.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.49429063156971115,-0.31698338899620826,0.5988207070746064,-0.2794045713622833,0.0555104448488455,-0.27173375006901496,-0.7300459982320461,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,0.02912290728660418,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,1.2217177873638807,-0.805529658027602,-0.47891447681642646,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,0.02860820430359625,0.2106402407935394,-1.0040096545397699,0.9290026769149717,0.29347780562501985,0.3123290689083978,-0.39175889330393804,-0.982662674325003,0.5972702082946709,-1.1781214086207445,1.4214597937351183,0.9124425417323495,0.23108787717806595,0.23350837527760177,0.3716421902263667,0.0013086561542097668,-0.037555291635994394,0.2458785794260225,-0.45661795572067937,-0.40795749591610714,0.9395219203564428,-0.6374971570397988,0.038152708298114874,0.1645372854456257,-0.6581213947414579,0.05613649750196579,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 - maligant basal cell carcinoma morpheform.jpg,-0.3509404590562663,-0.3899072833132435,-0.2606936229533505,-0.49429063156971115,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,-0.2917526602433354,-0.27173375006901496,-0.32704697260888804,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,0.02912290728660418,-0.46637520303344826,-0.2791995150511213,-0.6846257705757104,-0.95539281319231,-0.6998146363418264,0.12828886362444086,-0.805529658027602,-0.9689748488748066,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,0.10955580243120003,-1.1817437857851338,0.7447591323301839,0.2288657151377278,0.41780741412488803,0.9290026769149717,-0.4901247268766224,0.31232906890839696,0.2430356097348471,0.8211761509219503,0.501976203004398,0.1345615179913277,0.4095731609067282,0.22553473114337902,0.23108787717806673,0.23350837527760177,0.3716421902263667,-0.6060348193975653,1.096411173361572,-0.17159066607860085,-0.783639431146968,0.053616466352592804,-0.2958074699027394,0.28154908766288594,-0.16728495176865776,-0.6542501539757344,0.21475540249458103,-0.15068217750527665,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20 - Benign sebker_1_011003.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,-0.6001782150117001,-0.2794045713622833,1.4445628652175688,-0.27173375006901496,1.8894476683184818,-0.15578132086241597,3.626640437774357,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-1.5337670373382029,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,0.011145895241953623,-0.5627887162486921,0.8776815156987602,-0.4541542867996389,3.6224240044403526,-1.1817437857851338,-2.2186240181246615,1.5469320197093628,2.7630170697585683,-1.2302730524944818,1.8606828706283096,2.5356885424936015,1.9358209511716007,0.8211761509219503,1.5883278633135143,-1.352440335312428,1.421459793735115,1.5993503523213186,1.6156372126243996,1.0717435685817995,0.3716421902263667,0.2232789022953597,-1.6997934167380595,-1.3127259228514825,1.5601255954949917,0.9913349951221702,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21 - Malignant ListaImagens\basal_cell_carcinoma163.jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,-0.200511907649598,-0.2794045713622833,2.8336152855862915,-0.27173375006901496,0.6804505914490072,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,0.7797298592453688,-0.6998146363418264,0.6750033254941608,-0.805529658027602,1.9713873834754747,-0.5627887162486921,0.8776815156987602,-0.4541542867996389,1.0676107666155144,-1.1817437857851338,1.1714863059956815,1.3573870865298103,-0.7223504847238644,1.4688216092673352,1.077080338126662,1.0534488934368007,1.0894282804532212,0.8211761509219503,1.216681242681444,-0.9027191759439447,0.4095731609067271,1.5993503523213186,0.9233625449012309,1.0717435685817995,0.3716421902263667,-1.2001679188709635,0.35830010716214283,-1.273051370614341,-1.5435004794662566,0.9423505710134555,-1.0318933962364865,-0.6374971570397988,-0.37272261183543043,-0.6542501539757344,-0.6581213947414579,-0.3575008525125191,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22 - Benign ListaImagens\angiokeratoma-solitary_angiokeratoma4.jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,-0.6001782150117001,-0.2794045713622833,0.750036655033207,-0.27173375006901496,-0.7300459982320461,-0.15578132086241597,1.5542547560426638,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.5441668518075973,-0.6846257705757104,-0.37701858904641705,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-0.47891447681642646,-0.5627887162486921,0.4014460445287368,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,0.02860820430359625,-0.026290925680895284,1.1805444631651236,-0.6904541201421185,-0.4901247268766224,-0.05823084335580326,0.45463377741443967,-0.982662674325003,0.44241744969797536,0.24130210490236553,-0.6023134719216585,0.740715589085109,0.9233625449012347,0.23350837527760177,0.3716421902263667,0.0013086561542097668,-0.6553654424196579,-1.0831227667881382,-0.13474317998053278,0.5517826192563113,0.9395219203564428,0.28154908766288594,0.2435903683648875,0.1645372854456257,-0.6581213947414579,0.26295517250920825,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22 - Malignant ListaImagens\basal_cell_carcinoma16.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,0.503964028374364,-0.31698338899620826,0.1991543997125042,-0.2794045713622833,-0.6390157653355162,-0.27173375006901496,-0.7300459982320461,-0.15578132086241597,1.5542547560426638,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.2791995150511213,-0.6846257705757104,1.3581040833912617,-0.6998146363418264,-0.4184255982452788,-0.805529658027602,-1.4590352209331867,-0.5627887162486921,-0.5510248978113099,-0.4541542867996389,-0.5291475070250096,-1.1817437857851338,-1.3296090729882077,-0.7917608481367698,-0.03956916285629347,-0.6904541201421184,-0.4901247268766224,-0.4287907556200051,-1.4497497317019084,-0.982662674325003,-0.1412583327049454,0.2001728761455766,-0.6023134719216585,0.22553473114337902,0.23108787717806673,-0.6047268180265997,0.3716421902263667,1.052592623988284,-0.7208298211438491,-0.281021670054878,1.0747263948924166,0.2139496844133332,-0.2958074699027394,-0.6374971570397988,-0.7835979319689756,-0.16297769032291834,-0.6581213947414579,-0.7711382025270039,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
23 - Benign ListaImagens\Angiokeratoma-Solitary_Angiokeratoma2.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,0.0048366984023263705,-0.31698338899620826,2.1974859365230146,-0.2794045713622833,1.4445628652175688,-0.27173375006901496,0.07595205301427013,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.8091341885640733,-0.6846257705757104,0.7797298592453688,-0.6998146363418264,1.2217177873638807,-0.805529658027602,2.4614477555338548,-0.5627887162486921,-0.07478942664128652,-0.4541542867996389,0.7482591118874096,-1.1817437857851338,1.3255822298193336,1.0541151934425323,-0.69788533322563,1.4688216092673352,1.077080338126662,1.0534488934368007,0.243035609734849,0.8211761509219503,0.845034622049379,-1.0070547275880715,1.421459793735115,0.9124425417323518,0.9233625449012309,0.2335083752775971,0.3716421902263667,-1.6612378073291907,0.6016894046923206,0.1052219840773027,-1.5190708692010606,1.1630279447492902,-1.2977022029681178,-0.6374971570397988,-0.7835979319689756,-0.3267351782071904,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24 - Malignant ListaImagens\basal_cell_carcinoma217.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,1.5022186883184392,-0.31698338899620826,0.9984870144367084,-0.2794045713622833,1.7918259703097494,-0.27173375006901496,-0.12554745979730897,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,0.5157024952183068,-0.6846257705757104,0.20135563509947574,-0.6998146363418264,0.12828886362444086,-0.805529658027602,1.481327011417094,-0.5627887162486921,0.8776815156987602,-0.4541542867996389,-0.20979585229690476,-1.1817437857851338,0.7091985345247256,0.2959354607243345,-0.044099170476375314,0.3891837445626076,-0.4901247268766224,0.3123290689083953,0.243035609734849,0.8211761509219503,0.6963759737965536,-0.7948110210627803,1.421459793735115,0.9124425417323518,0.9233625449012309,0.2335083752775971,0.3716421902263667,-0.5177762657495101,0.37277396520884987,0.03817307827460825,-0.8587735086874619,0.2986857350982513,-0.23446697604159333,0.5878978358971142,0.4490280284316602,-0.6542501539757344,0.796673267318607,0.4697738475164507,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26 - Malignant ListaImagens\basal_cell_carcinoma8.jpg,-0.3509404590562663,-0.842606553278577,-0.2606936229533505,0.0048366984023263705,-0.31698338899620826,0.9984870144367084,-0.2794045713622833,1.0972997601253882,-0.27173375006901496,0.6804505914490072,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-0.014232178294645277,-0.6846257705757104,0.20135563509947574,-0.6998146363418264,-1.5118545219847184,-0.805529658027602,0.9912666393587142,-0.5627887162486921,2.3063879292088307,-0.4541542867996389,0.7482591118874096,-1.1817437857851338,0.8632944583483777,0.9782972201707156,0.4976398040240299,0.3891837445626076,0.29347780562501896,1.0534488934368007,1.0894282804532212,0.8211761509219503,0.9565286082390009,-0.4779687789051408,0.4095731609067271,0.9124425417323518,0.9233625449012309,1.0717435685817995,0.3716421902263667,-0.6896792536608654,-0.13278052695249193,-0.48347376485951815,-1.0559488023427024,0.4615264849200821,-0.5002757827732245,-0.024799660571342336,-0.7835979319689756,-0.6542501539757344,-0.07620352991743197,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27 - Malignant ListaImagens\basal_cell_carcinoma90.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-0.9934179615417489,-0.31698338899620826,-0.9998445223738022,-0.2794045713622833,2.8336152855862915,-0.27173375006901496,1.2849491298837443,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.0741015253205493,-0.6846257705757104,-0.95539281319231,-0.6998146363418264,-0.4184255982452788,-0.805529658027602,0.5012062673003339,-0.5627887162486921,3.258858871548877,-0.4541542867996389,2.0256657307998287,-1.1817437857851338,1.6337740774666374,2.0776578326121,-1.042634919400785,1.4688216092673352,1.8606828706283096,1.794568717965198,1.9358209511716007,0.8211761509219503,1.5139985391870958,-1.5194960204995263,1.421459793735115,1.5993503523213186,0.9233625449012309,1.0717435685817995,0.3716421902263667,0.2232789022953597,-0.9201419614919338,-1.1798248678698187,-1.9816510744332094,1.6056000543024285,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28 - Malignant Squamous Cell Carcinoma ListaImagens\Bowen's_Disease4.jpg,-0.3509404590562663,-1.2953058232439107,-0.2606936229533505,-1.4925452915137865,-0.31698338899620826,-0.9998445223738022,-0.2794045713622833,0.0555104448488455,-0.27173375006901496,0.6804505914490072,-0.15578132086241597,-0.5181309256890293,-0.19842337779658728,-0.6430921079531746,-0.4983110705769795,-0.39435351906224914,-0.653149892690036,-1.0145058586044753,-0.46637520303344826,-1.3390688620770252,-0.6846257705757104,-1.5337670373382029,-0.6998146363418264,-0.9651400601149986,-0.805529658027602,-0.47891447681642646,-0.5627887162486921,1.3539169868687837,-0.4541542867996389,1.0676107666155144,-1.1817437857851338,1.6337740774666374,2.415922636440222,-1.8854839353191009,2.5484594739720614,2.6442854031299525,1.794568717965202,1.9358209511716007,0.8211761509219503,1.7169747704553833,-1.7354223292705637,2.433346426563506,1.5993503523213224,1.6156372126243996,1.0717435685817995,0.3716421902263667,0.2232789022953597,-0.44858196927414096,-1.102582800436303,-2.0683320273873345,0.9396645543740697,-1.8293198164313798,-0.6374971570397988,-0.7835979319689756,-0.6542501539757344,-0.6581213947414579,-0.7711382025270039,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
